P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_UF,NEQ016_size5.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_RDL,fischer3-mutex-15.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_RDL,fischer9-mutex-11.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LIA,FISCHER9-13-fair.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_UF,NEQ046_size6.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LRA,simple_startup_9nodes.abstract.base.smt,0,2593,165,0,0,1,285,24887,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_UF,NEQ015_size6.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LIA,int_incompleteness1.smt,0,1,1,0,1,1,1,7,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LRA,sc-35.base.cvc.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_IDL,FISCHER9-2-ninc.smt,0,3309,86,82,1,1,64,138,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LIA,FISCHER8-12-fair.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_RDL,orb04_850.smt,0,561,62,59,1,0,170,624,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_LRA,sc-18.base.cvc.smt,9000,
P: -file,C:\Users\ofer.guthmann\Dropbox\AlgoInLogic\proj\smuc\banchmarks\QF_IDL,SortingNetwork8_safe_bgmc003.smt,0,4467,13,13,1,1,111,318,
